Name,Location,Type,Time,Price
Indian Dance - Intermediate (Online) (HealthierSG),Tampines West CC,Workshops & Classes,6:00 PM - 7:00 PM,From $180.00 to $190.00
Indian Dance – Elementary (Online) (HealthierSG),Tampines West CC,Workshops & Classes,7:00 PM - 8:00 PM,From $180.00 to $190.00
Zumba Gold® (HealthierSG),Toa Payoh West CC,Workshops & Classes,11:00 AM - 12:00 PM,From $40.00 to $45.00
KpopX® Fitness (HealthierSG),Toa Payoh West CC,Workshops & Classes,7:45 PM - 8:45 PM,From $100.00 to $110.00
KpopX® Fitness (HealthierSG),Toa Payoh West CC,Workshops & Classes,7:45 PM - 8:45 PM,From $100.00 to $110.00
Ballet (Children) - Primary,Toa Payoh West CC,Workshops & Classes,11:15 AM - 12:00 PM,From $55.00 to $60.00
Ballet (Children) - Grade 2,Toa Payoh West CC,Workshops & Classes,11:30 AM - 12:30 PM,From $120.00 to $130.00
Ballet (Children) - Pre-Primary,Toa Payoh West CC,Workshops & Classes,1:30 PM - 2:15 PM,From $100.00 to $110.00
Ballet (Adult) (HealthierSG),Toa Payoh West CC,Workshops & Classes,2:30 PM - 4:00 PM,From $200.00 to $210.00
Ballet (Children) - Grade 3,Toa Payoh West CC,Workshops & Classes,9:30 AM - 11:15 AM,From $180.00 to $190.00
Zumba® Toning (HealthierSG),Ulu Pandan CC,Workshops & Classes,11:15 AM - 12:15 PM,From $90.00 to $100.00
PILOXING® Barre (HealthierSG),West Coast CC,Workshops & Classes,7:30 PM - 8:30 PM,From $130.00 to $140.00
Barre Dance - Adults (HealthierSG),West Coast CC,Workshops & Classes,7:30 PM - 8:30 PM,From $110.00 to $120.00
TRUDANCE Ballet Grade 5,West Coast CC,Workshops & Classes,5:30 PM - 7:30 PM,From $180.00 to $190.00
Step Aerobics (HealthierSG),West Coast Heights RN,Workshops & Classes,7:00 PM - 8:00 PM,From $92.00 to $96.00
Crochet & Knitting (Stage I),Fernvale CC,Workshops & Classes,7:00 PM - 8:30 PM,From $65.00 to $70.00
Clay Craft (Elementary),Kebun Baru CC,Workshops & Classes,10:30 AM - 12:00 PM,From $25.00 to $35.00
Hand Bouquet,Nee Soon East CC,Workshops & Classes,1:00 PM - 3:00 PM,From $39.00 to $45.00
Crochet & Knitting (Stage I),Nee Soon South CC,Workshops & Classes,7:30 PM - 9:00 PM,From $65.00 to $70.00
Dressmaking (Intermediate),Paya Lebar Kovan CC,Workshops & Classes,2:00 PM - 4:00 PM,From $90.00 to $100.00
Macrame Tote Bag,Bukit Purmei Zone B RN,Workshops & Classes,10:00 AM - 1:00 PM,$38.00
Mini Japanese Preserved Flower Bloom Box,Canberra CC,Workshops & Classes,1:00 PM - 3:00 PM,From $25.00 to $30.00
Emoji Tote Bag (Parent-Child),Canberra CC,Workshops & Classes,3:00 PM - 5:30 PM,From $45.00 to $50.00
Crochet & Knitting (Stage I),Cheng San Diamond RN,Workshops & Classes,7:00 PM - 8:30 PM,From $50.00 to $60.00
SkillsFuture@PA Interior Design & Renovation-Elementary,Kampong Glam CC,Workshops & Classes,7:00 PM - 9:30 PM,From $480.00 to $500.00
Crochet Art,Marymount CC,Workshops & Classes,4:30 PM - 6:00 PM,From $50.00 to $58.00
SkillsFuture@PA Western Flower Arrangement,Marymount CC,Workshops & Classes,10:30 AM - 12:30 PM,From $100.00 to $110.00
SkillsFuture@PA Floral Hand Bouquet (I),Marymount CC,Workshops & Classes,12:30 PM - 4:30 PM,From $170.00 to $180.00
Western Flower Arrangement,Nee Soon Central CC,Workshops & Classes,10:30 AM - 12:30 PM,From $47.00 to $50.00
Hand Bouquet Design,Nee Soon Central CC,Workshops & Classes,12:30 PM - 2:30 PM,From $140.00 to $150.00
Dressmaking (Elementary),Nee Soon Central CC,Workshops & Classes,6:00 PM - 9:00 PM,From $70.00 to $82.00
Hand Bouquet,Nanyang CC,Workshops & Classes,3:00 PM - 5:00 PM,From $39.00 to $45.00
Western Flower Arrangement,Nanyang CC,Workshops & Classes,1:00 PM - 3:00 PM,From $39.00 to $45.00
Crochet & Knitting (Stage I),Nanyang Zone 3 RN,Workshops & Classes,7:30 PM - 9:30 PM,$140.00
SkillsFuture@PA Western Flower Arrangement (Stage IV),Pasir Ris East CC,Workshops & Classes,11:00 AM - 1:00 PM,From $100.00 to $112.00
Patchwork & Quilting (Stage I),Geylang West CC,Workshops & Classes,10:00 AM - 12:00 PM,From $165.00 to $175.00
Hand Bouquet,Geylang West CC,Workshops & Classes,3:30 PM - 5:30 PM,From $39.00 to $45.00
Hand Bouquet,Geylang West CC,Workshops & Classes,3:30 PM - 5:30 PM,From $39.00 to $45.00
SkillsFuture@PA Basic Digital Photography,Chua Chu Kang CC,Workshops & Classes,2:00 PM - 5:30 PM,From $200.00 to $210.00
SkillsFuture@PA Interior Design & Renovation-Elementary,Clementi CC,Workshops & Classes,7:00 PM - 9:30 PM,From $480.00 to $500.00
SkillsFuture@PA Interior Design & Renovation-Elementary,Clementi CC,Workshops & Classes,2:00 PM - 4:30 PM,From $480.00 to $500.00
Crochet & Knitting (Stage I),Compassvale Lodge RC,Workshops & Classes,6:30 PM - 8:30 PM,$110.00
Crochet Art,Hougang Zone 4 RN,Workshops & Classes,7:30 PM - 8:30 PM,From $100.00 to $110.00
Crochet Art,Hougang Zone 5 RN,Workshops & Classes,7:30 PM - 8:30 PM,From $100.00 to $110.00
Art & Craft: Eco-casting with Marbling,Impact@Hong Lim Green,Workshops & Classes,2:00 PM - 3:30 PM,From $25.00 to $40.00
Crochet & Knitting (Stage I),Compassvale Villa RC,Workshops & Classes,7:00 PM - 9:00 PM,$70.00
Advance Knitting Course - Stick and Crochet Knitting,Eunos Zone 7 RN,Workshops & Classes,3:30 PM - 5:30 PM,From $110.00 to $120.00
Creative Finger Puppet Making,Limbang CC,Workshops & Classes,10:00 AM - 11:00 AM,From $12.00 to $15.00
3D Clay Painting,Limbang CC,Workshops & Classes,10:00 AM - 11:30 AM,From $32.00 to $40.00
Kiddies Expression - B Inspired Kiddies Creative Art-Junior,Tanjong Pagar CC,Workshops & Classes,3:00 PM - 4:30 PM,From $110.00 to $120.00
Modeling with Creative and Recycled Materials Outfit,Teck Ghee CC,Workshops & Classes,3:00 PM - 5:00 PM,From $40.00 to $52.00
Crochet & Knitting (Stage I),Teck Ghee Evergreen RN,Workshops & Classes,10:30 AM - 12:00 PM,From $50.00 to $60.00
Candle Making Workshop,Sengkang CC,Workshops & Classes,2:00 PM - 4:00 PM,From $95.00 to $100.00
Eggshell Upcycling Workshop,Sengkang CC,Workshops & Classes,1:00 PM - 3:00 PM,From $40.00 to $45.00
A World of Make Believe - Creative Little Hands,Sengkang CC,Workshops & Classes,6:30 PM - 8:00 PM,From $75.00 to $85.00
PA Kiddies - DIY Dinosaur Terrarium Workshop,Radin Mas CC,Workshops & Classes,10:30 AM - 11:30 AM,From $10.00 to $15.00
PA Kiddies - Soap Tufting,Radin Mas CC,Workshops & Classes,10:30 AM - 12:30 PM,From $28.00 to $33.00
Patchwork & Quilting (Stage I),Ridges RN,Workshops & Classes,10:00 AM - 12:00 PM,From $165.00 to $175.00
Crochet & Knitting (Stage I),The Serangoon CC,Workshops & Classes,2:00 PM - 4:00 PM,From $60.00 to $70.00
Crochet & Knitting (Stage I),The Serangoon CC,Workshops & Classes,1:00 PM - 3:00 PM,From $60.00 to $70.00
"Discover Macrame : Keychains, Totebags and More!",Woodgrove-Fuchun CC,Workshops & Classes,2:00 PM - 4:00 PM,From $20.00 to $25.00
Kiddies Expression - Creative Fun Art (Age 5-12),Woodlands Galaxy CC,Workshops & Classes,5:30 PM - 7:00 PM,From $100.00 to $105.00
Kiddies Expression - Creative Fun Art (Age 5-12),Woodlands Galaxy CC,Workshops & Classes,7:30 PM - 9:00 PM,From $100.00 to $105.00
Advance Knitting Course - Stick and Crochet Knitting,Yishun Palm Springs RN,Workshops & Classes,7:00 PM - 9:00 PM,From $140.00 to $150.00
A World of Make Believe - Creative Little Hands,Bedok South Horizon RC,Workshops & Classes,2:45 PM - 4:15 PM,From $78.00 to $88.00
A World of Make Believe - Creative Little Hands,Bedok South Horizon RC,Workshops & Classes,4:15 PM - 5:45 PM,From $78.00 to $88.00
Kiddies Expression - Creative Fun Art (Age 5-12),Admiralty Zone 9 RN,Workshops & Classes,9:00 AM - 10:30 AM,From $120.00 to $130.00
Incredible Uses of Local Plants (HealthierSG),Tampines Changkat CC,Workshops & Classes,11:00 AM - 1:00 PM,From $20.00 to $25.00
Hand Bouquet,Tampines Changkat CC,Workshops & Classes,11:00 AM - 1:00 PM,From $35.00 to $39.00
Western Flower Arrangement,Tampines Central CC,Workshops & Classes,10:30 AM - 12:30 PM,From $100.00 to $120.00
Crochet & Knitting (Stage I),Tampines Central CC,Workshops & Classes,7:00 PM - 9:00 PM,From $60.00 to $70.00
FASHION DESIGNING AND DRESSMAKING (MODULE 4 PART 3),Tampines Central CC,Workshops & Classes,1:00 PM - 4:00 PM,From $150.00 to $160.00
Hand Bouquet Design,Tampines Central CC,Workshops & Classes,12:30 PM - 2:30 PM,From $140.00 to $150.00
Kiddies Expression - B Inspired Kiddies Creative Art-Junior,Toa Payoh Central CC,Workshops & Classes,2:30 PM - 4:00 PM,From $140.00 to $150.00
Xiangqi (Elementary),Geylang West CC,Workshops & Classes,7:00 PM - 8:30 PM,From $150.00 to $170.00
Xiangqi (Elementary),Whampoa Gardens RN,Workshops & Classes,2:00 PM - 3:30 PM,From $60.00 to $65.00
Guitar Pop (Elementary),Bishan East Zone 1 RN,Workshops & Classes,6:30 PM - 7:30 PM,$105.00
Lowrey Piano (Grade 2A),Fernvale CC,Workshops & Classes,4:30 PM - 5:00 PM,$356.00
Lowrey Piano (Grade 1A),Fernvale CC,Workshops & Classes,7:30 PM - 8:00 PM,$324.00
Recreational Karaoke Dialect Singing (Cantonese),Fernvale Zone G RN,Workshops & Classes,7:30 PM - 10:00 PM,From $85.00 to $90.00
Recreational Karaoke Dialect Singing (Cantonese),Fernvale Zone G RN,Workshops & Classes,1:00 PM - 3:30 PM,$85.00
Guitar Folk (Elementary),Keat Hong CC,Workshops & Classes,1:00 PM - 2:00 PM,From $90.00 to $95.00
Indian Vocal - Children (Elementary),Keat Hong CC,Workshops & Classes,5:00 PM - 6:00 PM,From $120.00 to $125.00
Recreational Karaoke Folk Singing (Mandarin),Keat Hong Zone 9 RN,Workshops & Classes,7:45 PM - 9:45 PM,From $70.00 to $80.00
Recreational Karaoke Folk Singing (Mandarin),Marine Drive View RN,Workshops & Classes,7:30 PM - 9:30 PM,From $80.00 to $90.00
Piano Grade 1,Marine Drive View RN,Workshops & Classes,2:30 PM - 4:30 PM,From $285.00 to $295.00
Piano Grade 2,Marine Drive View RN,Workshops & Classes,4:30 PM - 6:30 PM,From $330.00 to $340.00
Recreational Karaoke Singing and Vocal Training,Nee Soon East CC,Workshops & Classes,7:30 PM - 9:30 PM,From $130.00 to $135.00
Recreational Karaoke Dialect Singing (Hokkien),Nee Soon South Zone C RN,Workshops & Classes,7:30 PM - 9:30 PM,From $80.00 to $90.00
Recreational Choral Singing,Paya Lebar Kovan CC,Workshops & Classes,8:00 PM - 9:30 PM,From $60.00 to $70.00
Recreational Karaoke Pop Singing (Mandarin),Paya Lebar Zone 3 RN,Workshops & Classes,7:00 PM - 9:00 PM,$80.00
Recreational Karaoke Pop Singing (Mandarin),Paya Lebar Zone 4 RN,Workshops & Classes,8:00 PM - 10:00 PM,$80.00
Recreational Karaoke Dialect Singing (Hokkien),Bukit Panjang CC,Workshops & Classes,2:00 PM - 4:00 PM,From $75.00 to $80.00
Recreational Karaoke Pop Singing (Mandarin),Braddell Heights Zone C RC,Workshops & Classes,7:30 PM - 10:00 PM,$85.00
Recreational Karaoke Pop Singing (Mandarin),Braddell Heights Zone D RC,Workshops & Classes,7:00 PM - 9:00 PM,$50.00
Recreational Karaoke Pop Singing (Mandarin),Braddell Heights Zone F RC,Workshops & Classes,7:30 PM - 9:30 PM,From $60.00 to $70.00
Recreational Karaoke Pop Singing (Mandarin),Braddell Heights Zone F RC,Workshops & Classes,10:30 AM - 12:30 PM,From $85.00 to $90.00
Lowrey Piano (Grade 1),Buona Vista Zone D RN,Workshops & Classes,5:00 PM - 5:45 PM,From $387.90 to $399.90
Lowrey Piano (Grade 1),Buona Vista Zone D RN,Workshops & Classes,6:30 PM - 7:15 PM,From $387.90 to $399.90
Lowrey Piano (Grade 1),Buona Vista Zone D RN,Workshops & Classes,7:15 PM - 8:00 PM,From $387.90 to $399.90
Lowrey Piano (Grade 1A),Buona Vista Zone D RN,Workshops & Classes,8:00 PM - 8:30 PM,From $302.80 to $314.80
Recreational Karaoke Pop Singing (Mandarin),Jurong Spring Zone E RN,Workshops & Classes,2:30 PM - 4:30 PM,$70.00
Ukulele (Children) - Intermediate,Joo Chiat CC,Workshops & Classes,3:45 PM - 4:45 PM,From $140.00 to $150.00
Contemporary Drumming - Elementary,Joo Chiat CC,Workshops & Classes,10:30 AM - 11:00 AM,From $180.00 to $190.00
Contemporary Drumming - Elementary,Joo Chiat CC,Workshops & Classes,3:00 PM - 3:30 PM,From $180.00 to $190.00
Guitar Pop (Elementary),Joo Chiat CC,Workshops & Classes,5:00 PM - 6:00 PM,From $150.00 to $160.00
Ukulele (Adult) - Elementary,Joo Chiat CC,Workshops & Classes,2:30 PM - 3:30 PM,From $120.00 to $130.00
SkillsFuture@PA Wonder of the Voice (Beginners),Changi Simei CC,Workshops & Classes,10:30 AM - 6:30 PM,From $299.00 to $309.00
Recreational Karaoke Dialect Singing (Cantonese),Changi Simei CC,Workshops & Classes,2:00 PM - 4:00 PM,From $60.00 to $70.00
Recreational Karaoke Folk Singing (Mandarin),Bukit Timah CC,Workshops & Classes,1:30 PM - 3:30 PM,From $100.00 to $110.00
Vocal Training - Instrumental Classical Songs (Mandarin),Bukit Timah CC,Workshops & Classes,4:30 PM - 6:30 PM,From $115.00 to $120.00
Recreational Karaoke Singing and Vocal Training,Bukit Timah CC,Workshops & Classes,7:00 PM - 9:00 PM,From $115.00 to $120.00
Lowrey Piano (Grade 1A),Canberra CC,Workshops & Classes,2:30 PM - 3:00 PM,From $324.00 to $334.00
Lowrey Piano (Beginner),Canberra CC,Workshops & Classes,3:00 PM - 3:30 PM,From $295.00 to $305.00
Lowrey Piano (Beginner),Canberra CC,Workshops & Classes,3:30 PM - 4:00 PM,From $295.00 to $305.00
Lowrey Piano (Beginner),Canberra CC,Workshops & Classes,4:00 PM - 4:30 PM,From $295.00 to $305.00
Lowrey Piano (Beginner),Canberra CC,Workshops & Classes,5:00 PM - 5:30 PM,From $295.00 to $305.00
Lowrey Piano (Beginner),Canberra CC,Workshops & Classes,4:30 PM - 5:00 PM,From $295.00 to $305.00
Lowrey Piano (Grade 2A),Canberra CC,Workshops & Classes,5:00 PM - 5:30 PM,From $356.00 to $366.00
Lowrey Piano (Beginner),Canberra CC,Workshops & Classes,5:30 PM - 6:00 PM,From $295.00 to $305.00
Lowrey Piano 6A,Canberra CC,Workshops & Classes,6:15 PM - 7:00 PM,From $666.00 to $676.00
Lowrey Piano 6A,Canberra CC,Workshops & Classes,7:00 PM - 7:45 PM,From $666.00 to $676.00
Lowrey Piano (Grade 5),Canberra CC,Workshops & Classes,7:45 PM - 8:30 PM,From $575.00 to $585.00
Lowrey Piano (Beginner),Canberra CC,Workshops & Classes,8:30 PM - 9:00 PM,From $295.00 to $305.00
Lowrey Piano (Grade 1A),Canberra CC,Workshops & Classes,9:00 PM - 9:30 PM,From $324.00 to $334.00
Recreational Karaoke Dialect Singing (Hokkien),Cheng San Oak RN,Workshops & Classes,8:00 PM - 10:00 PM,From $90.00 to $100.00
Recreational Karaoke Folk Singing (Mandarin),Chin Swee-Hong Lim RN,Workshops & Classes,7:30 PM - 9:30 PM,$200.00
Recreational Karaoke Folk Singing (Mandarin),Chin Swee-Hong Lim RN,Workshops & Classes,7:30 PM - 9:30 PM,$200.00
Recreational Karaoke Folk Singing (Mandarin),Chua Chu Kang Zone 3 RN,Workshops & Classes,5:00 PM - 7:00 PM,From $70.00 to $80.00
Recreational Karaoke Classical Singing (Mandarin),Kampong Chai Chee CC,Workshops & Classes,3:30 PM - 5:30 PM,From $60.00 to $70.00
Recreational Karaoke Pop Singing (Mandarin),Kampong Chai Chee CC,Workshops & Classes,6:00 PM - 7:30 PM,From $60.00 to $70.00
Recreational Karaoke Pop Singing (Mandarin),Kampong Chai Chee CC,Workshops & Classes,7:30 PM - 9:00 PM,From $60.00 to $70.00
Guzheng (Adult) - Intermediate,Kampong Chai Chee CC,Workshops & Classes,5:00 PM - 6:00 PM,From $185.00 to $195.00
Recreational Karaoke Pop Singing (Mandarin),Kampong Chai Chee CC,Workshops & Classes,10:00 AM - 12:00 PM,From $115.00 to $125.00
Recreational Karaoke Pop Singing (Mandarin),Kampong Chai Chee CC,Workshops & Classes,2:00 PM - 3:30 PM,From $80.00 to $90.00
Recreational Karaoke Pop Singing (Mandarin),Kampong Chai Chee CC,Workshops & Classes,3:45 PM - 5:15 PM,From $80.00 to $90.00
RECREATIONAL KARAOKE POP SINGING (ENGLISH),Kampong Chai Chee CC,Workshops & Classes,2:00 PM - 4:00 PM,From $120.00 to $130.00
Vocal Training - Karaoke Pop Songs (Mandarin),Kampong Chai Chee CC,Workshops & Classes,2:00 PM - 4:00 PM,From $110.00 to $120.00
Vocal Training - Karaoke Pop Songs (Mandarin),Kampong Chai Chee CC,Workshops & Classes,7:30 PM - 9:30 PM,From $110.00 to $120.00
Recreational Karaoke Singing and Vocal Training,Kampong Chai Chee CC,Workshops & Classes,7:30 PM - 9:30 PM,From $110.00 to $120.00
Chinese Orchestra - Adult,Kampong Chai Chee CC,Workshops & Classes,9:00 AM - 11:00 AM,From $50.00 to $60.00
Chinese Orchestra - Adult,Kampong Chai Chee CC,Workshops & Classes,11:00 AM - 1:00 PM,From $50.00 to $60.00
Recreational Karaoke Dialect Singing (Cantonese),Kampong Chai Chee CC,Workshops & Classes,7:30 PM - 9:30 PM,From $60.00 to $70.00
Recreational Karaoke Pop Singing (Mandarin),Kampong Kembangan CC,Workshops & Classes,7:00 PM - 9:00 PM,From $108.00 to $138.00
Recreational Karaoke Dialect Singing (Hokkien),Kampong Kembangan CC,Workshops & Classes,1:30 PM - 5:30 PM,From $150.00 to $160.00
Lowrey Piano (Beginner),Kallang CC,Workshops & Classes,2:00 PM - 2:30 PM,$295.00
Lowrey Piano (Beginner),Kallang CC,Workshops & Classes,4:00 PM - 4:30 PM,$295.00
Lowrey Piano (Beginner),Kallang CC,Workshops & Classes,5:15 PM - 5:45 PM,$295.00
Lowrey Piano (Beginner),Kallang CC,Workshops & Classes,5:45 PM - 6:15 PM,$295.00
Lowrey Piano (Beginner),Kallang CC,Workshops & Classes,8:00 PM - 8:30 PM,$295.00
Lowrey Piano (Beginner),Kallang CC,Workshops & Classes,7:30 PM - 8:00 PM,$295.00
Lowrey Piano (Grade 1A),Kallang CC,Workshops & Classes,2:45 PM - 3:15 PM,$324.00
Lowrey Piano (Grade 1A),Kallang CC,Workshops & Classes,8:30 PM - 9:00 PM,$324.00
Lowrey Piano (Grade 1A),Kallang CC,Workshops & Classes,4:45 PM - 5:15 PM,$324.00
Lowrey Piano (Grade 1),Kallang CC,Workshops & Classes,3:15 PM - 4:00 PM,$415.00
Lowrey Piano (Grade 1),Kallang CC,Workshops & Classes,6:45 PM - 7:30 PM,$415.00
Chinese Opera (Adult),Kampong Glam CC,Workshops & Classes,10:00 AM - 11:30 AM,From $200.00 to $210.00
Lowrey Piano (Beginner),Matilda RN,Workshops & Classes,2:00 PM - 9:00 PM,$275.70
Lowrey Piano (Grade 1),Matilda RN,Workshops & Classes,2:00 PM - 9:00 PM,$387.90
Lowrey Piano (Grade 2),Matilda RN,Workshops & Classes,2:00 PM - 9:00 PM,$419.60
Piano Grade 1-8 (Multi Fee),Nee Soon Central CC,Workshops & Classes,6:30 PM - 9:30 PM,From $225.00 to $235.00
Piano Grade 3,Marsiling CC,Workshops & Classes,2:00 PM - 2:45 PM,From $360.00 to $370.00
Recreational Karaoke Pop Singing (Mandarin),Nee Soon Central Zone 2 RN,Workshops & Classes,7:45 PM - 9:00 PM,$75.00
Recreational Karaoke Pop Singing (Mandarin),Nee Soon Central Zone 2 RN,Workshops & Classes,4:00 PM - 6:00 PM,$120.00
Guitar Pop (Elementary),Pasir Ris Elias CC,Workshops & Classes,2:00 PM - 3:00 PM,From $128.00 to $138.00
Recreational Karaoke Dialect Singing (Cantonese),Pasir Ris Elias CC,Workshops & Classes,7:00 PM - 9:00 PM,From $60.00 to $70.00
Recreational Karaoke Pop Singing (Mandarin),Pasir Ris Elias CC,Workshops & Classes,7:30 PM - 9:30 PM,From $80.00 to $88.00
Fun with Keyboard,Pasir Ris Elias CC,Workshops & Classes,5:30 PM - 6:30 PM,From $221.00 to $226.00
Fun with Keyboard,Pasir Ris Elias CC,Workshops & Classes,6:30 PM - 7:30 PM,From $221.00 to $226.00
Fun with Keyboard,Pasir Ris Elias CC,Workshops & Classes,7:30 PM - 8:30 PM,From $221.00 to $226.00
Fun with Keyboard,Pasir Ris Elias CC,Workshops & Classes,9:30 AM - 10:30 AM,From $221.00 to $226.00
Fun with Keyboard,Pasir Ris Elias CC,Workshops & Classes,10:30 AM - 11:30 AM,From $221.00 to $226.00
Guitar Pop (Elementary),Pasir Ris East CC,Workshops & Classes,5:30 PM - 6:30 PM,From $128.00 to $138.00
Lowrey Piano (Grade 1),Pasir Ris Zone 10 RN,Workshops & Classes,9:45 AM - 10:30 AM,$387.90
Lowrey Piano (Grade 3),Pasir Ris Zone 10 RN,Workshops & Classes,10:30 AM - 11:15 AM,$451.40
Lowrey Piano (Grade 1),Pasir Ris Zone 10 RN,Workshops & Classes,11:15 AM - 12:00 PM,$387.90
Lowrey Piano (Grade 1),Pasir Ris Zone 10 RN,Workshops & Classes,12:00 PM - 2:45 PM,$387.90
Lowrey Piano (Grade 4),Pasir Ris Zone 10 RN,Workshops & Classes,10:30 AM - 11:15 AM,$484.10
Ukulele - Beginner,Pasir Ris Central CC,Workshops & Classes,5:30 PM - 6:30 PM,From $168.00 to $178.00
Be a Percussionist - Cajon (Adults),Pasir Ris Central CC,Workshops & Classes,6:30 PM - 7:30 PM,From $168.00 to $178.00
Guitar Pop (Elementary),Pasir Ris Central CC,Workshops & Classes,6:30 PM - 7:30 PM,From $168.00 to $178.00
Ukulele - Beginner,Pasir Ris Central CC,Workshops & Classes,5:30 PM - 6:30 PM,From $168.00 to $178.00
Piano Grade 1,Pasir Ris Central CC,Workshops & Classes,11:00 AM - 11:30 AM,From $250.00 to $265.00
Piano Grade 1,Pasir Ris Central CC,Workshops & Classes,11:30 AM - 12:00 PM,From $250.00 to $265.00
Piano Grade 1,Pasir Ris Central CC,Workshops & Classes,12:00 PM - 12:30 PM,From $250.00 to $265.00
Piano Grade 1,Pasir Ris Central CC,Workshops & Classes,12:30 PM - 1:00 PM,From $250.00 to $265.00
Piano Grade 1,Pasir Ris Central CC,Workshops & Classes,11:30 AM - 12:00 PM,From $250.00 to $265.00
Piano Grade 1,Pasir Ris Central CC,Workshops & Classes,1:00 PM - 1:30 PM,From $250.00 to $265.00
Piano Grade 1,Pasir Ris Central CC,Workshops & Classes,1:30 PM - 2:00 PM,From $250.00 to $265.00
Piano Grade 1,Pasir Ris Central CC,Workshops & Classes,2:00 PM - 2:30 PM,From $250.00 to $265.00
